"Name","Adresse","year","Land","Kreis","Gemeinde","Traeger","EinrichtungsTyp","Ungefähre_Adresse.x","coordinates","latitude","longitude"
"LVR-Klinik Bedburg-Hau, LVR-Tagesklinik - Fürstenberger Straße 1, 47608 Geldern","Fürstenberger Straße, 1, 47608, Geldern",2022,"05","154","012","1","2",NA,NA,51.52114955,6.33782311869441
"St.-Clemens-Hospital Geldern, St.-Clemens-Hospital Geldern","Clemensstraße, 6, 47608, Geldern",2022,"05","154","012","2","2",NA,NA,51.52802115,6.32733476970014
"Standort Wilhelm-Anton-Hospital Goch, Standort Wilhelm-Anton-Hospital Goch","Voßheider Str., 214, 47574, Goch",2022,"05","154","016","2","2",NA,NA,51.6766995,6.18156695122259
"Standort St.- Nikolaus-Hospital Kalkar, Hauptstandort - Standort St.-Nikolaus-Hospital Kalkar","Grabenstraße, NA, 47546, Kalkar, Niederrhein",2022,"05","154","024","2","2","Grabenstraße, 47546, Kalkar",NA,51.7356574,6.2956716
"Standort Marienhospital Kevelaer, Standort Marienhospital Kevelaer","Basilikastr., 55, 47623, Kevelaer",2022,"05","154","032","2","2",NA,NA,51.5840564,6.24998925558064
"LVR-Klinik Bedburg-Hau, Nassauerallee 93-97, 47533 Kleve","Nassauerallee, 93-97, 47533, Kleve, Niederrhein",2022,"05","154","036","1","2",NA,NA,51.774988710358,6.13934825310099
"Standort St.-Antonius Hospital Kleve, Standort St.-Antonius Hospital Kleve","Albersallee, 5-7, 47533, Kleve, Niederrhein",2022,"05","154","036","2","2","Albersallee, 47533, Kleve",NA,51.7737709,6.135676
"St. Josef Krankenhaus Haan, St. Josef Krankenhaus Haan","Robert-Koch-Straße, 16, 42781, Haan, Rheinland",2022,"05","158","008","2","2","Robert-Koch-Straße, 42781, Haan",NA,51.1993506,7.0186661
"HELIOS Klinikum Niederberg, Tagesklinik","Südring, 161, 42579, Heiligenhaus",2022,"05","158","012","3","2",NA,NA,51.3236292,6.96658630224338
"Bergman Clinics Klinik im Park, Bergman Clinics Klinik im Park","Hagelkreuzstraße, 37, 40721, Hilden",2022,"05","158","016","3","3",NA,NA,51.1643525,6.9390367
"LVR-Klinik Langenfeld, LVR-Tagesklinik - Am Holterhöfchen 4, 40724 Hilden","Am Holterhöfchen, 4, 40724, Hilden",2022,"05","158","016","1","2",NA,NA,51.1675931,6.94352342191551
"LVR-Klinikum Düsseldorf, Tagesklinik - Walder Straße 34-38, 40724 Hilden","Walder Straße, 34-38, 40724, Hilden",2022,"05","158","016","1","2",NA,NA,51.16817455,6.94302575865586
"St. Josefs Krankenhaus Hilden, St. Josefs Krankenhaus Hilden","Walder Straße, 34-38, 40724, Hilden",2022,"05","158","016","2","2",NA,NA,51.16817455,6.94302575865586
"GFO Klinik Langenfeld, St. Martinus Krankenhaus Langenfeld","Klosterstraße, 32, 40764, Langenfeld (Rheinland)",2022,"05","158","020","2","2",NA,NA,51.1308289,6.942342
"LVR-Klinik Langenfeld, Kölner Straße 82, 40764 Langenfeld","Kölner Straße, 82, 40764, Langenfeld (Rheinland)",2022,"05","158","020","1","2",NA,NA,51.09294075,6.95829779199821
"LVR-Klinik Langenfeld, LVR-Tagesklinik - Lessingstraße 1a, 40764 Langenfeld","Lessingstraße, 1a, 40764, Langenfeld (Rheinland)",2022,"05","158","020","1","2",NA,NA,51.11439035,6.9603757451075
"LVR-Klinik Langenfeld, Tagesklinik - Im Hederichsfeld 45, 51379 Leverkusen","Im Hederichsfeld, 45, 51379, Leverkusen",2022,"05","158","020","1","2",NA,NA,51.06322725,7.00525246824393
"LVR-Klinik Langenfeld, Am Gesundheitspark 11, 51373 Leverkusen","Am Gesundheitspark, 11, 51373, Leverkusen",2022,"05","158","020","1","2",NA,NA,51.0323417,7.03201986539346
"Ev. Krankenhaus Mettmann GmbH, Ev. Krankenhaus Mettmann","Gartenstraße, 4-8, 40822, Mettmann",2022,"05","158","024","2","2",NA,NA,51.2505573,6.96999197688826
"Fachklinik 360° GmbH, Fachklinik 360° GmbH","Rosenstraße, 2, 40882, Ratingen",2022,"05","158","028","3","2",NA,NA,51.30009345,6.85968836350653
"Fliedner Krankenhaus Ratingen, Fliedner Krankenhaus Ratingen","Thunesweg, 58, 40885, Ratingen",2022,"05","158","028","2","2",NA,NA,51.3328799,6.8176905
"St. Marien-Krankenhaus Ratingen GmbH, St. Marien-Krankenhaus Ratingen GmbH","Werdener Straße, 3, 40878, Ratingen",2022,"05","158","028","2","2",NA,NA,51.3002134,6.85247551929676
"Ev. Stiftung Tannenhof, Psychiatrische Klinik Langenberg","Krankenhausstraße, 17, 42555, Velbert",2022,"05","158","032","2","2",NA,NA,51.35206415,7.11282993121177
"HELIOS Klinikum Niederberg, Helios Klinikum Niederberg","Robert-Koch-Straße, 2, 42549, Velbert",2022,"05","158","032","3","2",NA,NA,51.3503039,7.0116891
"HPZ Heilpädagogisch-Psychotherapeutisches Zentrum, HPZ Heilpädagogisch-Psychotherapeutisches Zentrum","Erfurthweg, 28, 42489, Wülfrath",2022,"05","158","036","2","2",NA,NA,51.2862751,7.09299393159911
"Alexius/Josef Krankenhaus, Tagesklinik St. Luzia im Gesundheitszentrum am Augustinushaus","Krefelder Str., 82a, 41539, Dormagen",2022,"05","162","004","2","2",NA,NA,51.1003117,6.83397635996472
"Rheinland Klinikum, Rheinland Klinikum Dormagen","Dr.-Geldmacher-Straße, 20, 41540, Dormagen",2022,"05","162","004","1","2",NA,NA,51.0729097,6.80876990954473
"Alexius/Josef Krankenhaus, Tagesklinik St. Augustinus","Montanusstraße, 54, 41515, Grevenbroich",2022,"05","162","008","2","2",NA,NA,51.0898215,6.5951903
"Rheinland Klinikum, Rheinland Klinikum Grevenbroich Elisabethkrankenhaus","Von-Werth-Straße, 5, 41515, Grevenbroich",2022,"05","162","008","1","2",NA,NA,51.09111225,6.59373206205674
"Alexius/Josef Krankenhaus, Tagesklinik St. Fabiola","Hindenburgstraße, 56, 41352, Korschenbroich",2022,"05","162","020","2","2",NA,NA,51.1943844,6.513453
"Alexianer-Klinik Meerbusch gGmbH, Tagesklinik Meerbusch","Am Eisenbrand, 20c, 40667, Meerbusch",2022,"05","162","022","2","2",NA,NA,51.24846805,6.67539867549958
"St. Elisabeth-Hospitalgesellschaft Niederrhein mbH, Hauptstandort","Hauptstraße, 74, 40668, Meerbusch",2022,"05","162","022","2","2",NA,NA,51.3054542,6.67740181566265
"St. Mauritius Therapieklinik Meerbusch, St. Mauritius Therapieklinik Meerbusch","Strümper Straße, 111, 40670, Meerbusch",2022,"05","162","022","2","2",NA,NA,51.2795106,6.62779837679367
"Alexius/Josef Krankenhaus, Hauptstandort","Nordkanalallee, 99, 41464, Neuss",2022,"05","162","024","2","2",NA,NA,51.1912853,6.70137870501066
"Alexius/Josef Krankenhaus, Tagesklinik St. Anna","Am Hasenberg, 46, 41462, Neuss",2022,"05","162","024","2","2",NA,NA,51.2137819,6.6607637
"Alexius/Josef Krankenhaus, Tagesklinik St. Bernhard","Berghäuschensweg, 4, 41464, Neuss",2022,"05","162","024","2","2",NA,NA,51.1892874,6.7062172
"Alexius/Josef Krankenhaus, Tagesklinik St. Benedikt im Memory Zentrum","Steinhausstraße, 40, 41462, Neuss",2022,"05","162","024","2","2",NA,NA,51.2055243,6.66872109249256
"Johanna-Etienne-Krankenhaus, Johanna-Etienne-Krankenhaus","Am Hasenberg, 46, 41462, Neuss",2022,"05","162","024","2","2",NA,NA,51.2137819,6.6607637
"Lukaskrankenhaus Neuss, Lukaskrankenhaus Neuss","Preußenstraße, 84, 41464, Neuss",2022,"05","162","024","1","2",NA,NA,51.1915915,6.67159572250744
"LVR-Klinik Viersen, Tagesklinik - Preußenstraße 84, 41464 Neuss","Preußenstraße, 84, 41464, Neuss",2022,"05","162","024","1","2",NA,NA,51.1915915,6.67159572250744
"Rheintor Klinik, Rheintor Klinik","Hafenstraße, 68-76, 41460, Neuss",2022,"05","162","024","1","3",NA,NA,51.20249735,6.69086599370214
"LVR-Klinik Viersen, Tagesklinik - Von-Broichhausen-Allee 1, 47906 Kempen","Von-Broichhausen-Allee, 1, 47906, Kempen, Niederrhein",2022,"05","166","008","1","2","Von-Broichhausen-Allee, 47906, Kempen",NA,51.3633801,6.4097556
"Hospital zum Heiligen Geist Kempen, Hospital zum Heiligen Geist Kempen","Von-Broichhausen-Allee, 1, 47906, Kempen, Niederrhein",2022,"05","166","012","3","2","Von-Broichhausen-Allee, 47906, Kempen",NA,51.3633801,6.4097556
"LVR-Klinik Viersen, Tagesklinik - Sassenfelder Kirchweg 10, 41334 Nettetal","Sassenfelder Kirchweg, 10, 41334, Nettetal",2022,"05","166","016","1","2",NA,NA,51.3098674,6.2709954
"Städtisches Krankenhaus Nettetal GmbH, Städt. Krankenhaus Nettetal","Sassenfelder Kirchweg, 1, 41334, Nettetal",2022,"05","166","016","1","2",NA,NA,51.3091533,6.2718329
"Allgemeines Krankenhaus Viersen GmbH, Allgemeines Krankenhaus Viersen GmbH","Hoserkirchweg, 63, 41747, Viersen",2022,"05","166","032","2","2",NA,NA,51.2507606,6.3826005
"LVR-Klinik für Orthopädie Viersen, LVR-Klinik für Orthopädie Viersen","Horionstraße, 2, 41749, Viersen",2022,"05","166","032","1","2",NA,NA,51.2910089,6.3514562
"LVR-Klinik Mönchengladbach, Johannisstraße 70, 41749 Viersen","Johannisstraße, 70, 41749, Viersen",2022,"05","166","032","1","2",NA,NA,51.2889109,6.3592081
"LVR-Klinik Viersen, Süchtelner Straße 208, 41747 Viersen","Süchtelner Straße, 208, 41747, Viersen",2022,"05","166","032","1","2",NA,NA,51.2691146,6.3739433
"LVR-Klinik Viersen, Johannisstraße 70, 41749 Viersen","Johannisstraße, NA, 41749, Viersen",2022,"05","166","032","1","2",NA,NA,51.2934016,6.3496349
"St. Irmgardis - Krankenhaus Süchteln GmbH, St. Irmgardis-Krankenhaus Süchteln","Tönisvorster Straße, 26, 41749, Viersen",2022,"05","166","032","2","2",NA,NA,51.2859409,6.3750181
"Evangelische Klinikum Niederrhein gGmbH, Evangelisches Krankenhaus Dinslaken","Kreuzstr., 28, 46535, Dinslaken",2022,"05","170","008","2","2",NA,NA,51.5585966,6.72996308996241
"GFO Kliniken Niederrhein, St. Vinzenz-Hospital","Dr.-Otto-Seidel-Straße, 31, 46535, Dinslaken",2022,"05","170","008","2","2",NA,NA,51.5592443,6.7260787
"St. Bernhard-Hospital Kamp-Lintfort GmbH, St. Bernhard-Hospital Kamp-Lintfort GmbH","Bürgerm.-Schmelzing-Straße, 90, 47475, Kamp-Lintfort",2022,"05","170","020","2","2","Bürgerm.-Schmelzing-Straße, 47475, Kamp","51.49223475180568, 6.515867239794519",51.4922347518057,6.51586723979452
"Krankenhaus Bethanien Moers, Krankenhaus Bethanien Moers","Bethanienstraße, 21, 47441, Moers",2022,"05","170","024","2","2",NA,NA,51.4614269,6.63280813898409
"St. Josef Krankenhaus Moers, St. Josef Krankenhaus Moers","Asberger Straße, 4, 47441, Moers",2022,"05","170","024","2","2",NA,NA,51.4454023,6.6410419251292
"St. Josef Krankenhaus Moers, St. Nikolaus Hospital Rheinberg","Orsoyer Straße, 55, 47495, Rheinberg",2022,"05","170","032","2","2",NA,NA,51.54150445,6.60821638572678
"Evangelisches Krankenhaus Wesel GmbH, Ev. Krankenhaus Wesel","Schermbecker Landstraße, 88, 46485, Wesel am Rhein",2022,"05","170","048","2","2","Schermbecker Landstraße, 46485, Wesel",NA,51.6611681,6.6571365
"GFO Kliniken Niederrhein, Tagesklinik Wesel","Philipp-Reis-Straße, 7, 46485, Wesel am Rhein",2022,"05","170","048","2","2","Philipp-Reis-Straße, 46485, Wesel",NA,51.6614154,6.6509493
"Marien-Hospital gGmbH, Marien-Hospital gGmbH","Pastor-Janßen-Straße, 8, 46483, Wesel am Rhein",2022,"05","170","048","2","2","Pastor-Janßen-Straße, 46483, Wesel",NA,51.6543135,6.6113624
"Sankt Josef-Hospital GmbH, St. Josef-Hospital Xanten","In der Hees, 4, 46509, Xanten",2022,"05","170","052","2","2",NA,NA,51.6434031,6.4534566
"Augenklinik Dardenne SE, Augenklinik Dardenne SE","Friedrich-Ebert-Straße, 23-25, 53177, Bonn",2022,"05","314","000","3","3",NA,NA,50.6804662,7.1587758
"Dr. Hoefer-Janker GmbH & Co. Klinik KG, Dr. Hoefer-Janker GmbH & Co. Klinik KG","Villenstraße, 8, 53129, Bonn",2022,"05","314","000","3","2",NA,NA,50.70429805,7.11053390495984
"Gemeinschaftskrankenhaus Bonn gGmbH, Gemeinschaftskrankenhaus Bonn","Bonner Talweg, 4-6, 53113, Bonn",2022,"05","314","000","2","2",NA,NA,50.72833205,7.0984674276437
"GFO Kliniken Bonn, St. Marien","Robert-Koch-Str., 1, 53115, Bonn",2022,"05","314","000","2","2",NA,NA,50.7174852,7.09378407554803
"GFO Kliniken Bonn, St. Josef","Hermannstr., 37, 53225, Bonn",2022,"05","314","000","2","2",NA,NA,50.7360638,7.11827467259329
"Helios Klinikum Bonn/Rhein-Sieg, Helios Klinikum Bonn/Rhein-Sieg","Von-Hompesch-Str., 1, 53123, Bonn",2022,"05","314","000","3","2",NA,NA,50.70769405,7.03195435395893
"Johanniter GmbH, Johanniter-Krankenhaus, Johanniter-Krankenhaus Bonn","Johanniterstr., 3, 53113, Bonn",2022,"05","314","000","2","2",NA,NA,50.7126513,7.13192340559644
"Johanniter GmbH, Waldkrankenhaus, Waldkrankenhaus Bonn","Waldstr., 73, 53177, Bonn",2022,"05","314","000","2","2",NA,NA,50.6822014,7.12853745707022
"LVR-Klinik Bonn, Kaiser-Karl-Ring 20, 53111 Bonn","Kaiser-Karl-Ring, 20, 53111, Bonn",2022,"05","314","000","1","2",NA,NA,50.7453984,7.0917072
"LVR-Klinik Bonn, Waldenburger Ring 46, 53119 Bonn","Waldenburger Ring, 46, 53119, Bonn",2022,"05","314","000","1","2",NA,NA,50.7522731,7.04338529873691
"Neurologisches Rehabilitationszentrum Godeshöhe GmbH - Akut-Frührehabilitation, Neurologisches Rehabilitationszentrum Godeshöhe GmbH, Bonn-Bad Godesberg","Waldstr., 2-10, 53177, Bonn",2022,"05","314","000","2","2",NA,NA,50.68256,7.13784457907697
"Universitätsklinikum Bonn, Universitätsklinikum Bonn","Venusberg-Campus, 1, 53127, Bonn",2022,"05","314","000","1","1",NA,NA,50.69671575,7.10746411057552
"Alexianer Krankenhaus Köln, Alexianer Köln Porz","Kölner Str., 64, 51149, Köln",2022,"05","315","000","2","2",NA,NA,50.898464,7.04226153449198
"Alexianer Krankenhaus Köln, Alexianer Köln Rodenkirchen","Brückenstr., 45, 50996, Köln",2022,"05","315","000","2","2",NA,NA,50.89171295,6.99052992570565
"Eduardus-Krankenhaus, Eduardus-Krankenhaus","Custodisstr., 3-17, 50679, Köln",2022,"05","315","000","2","2",NA,NA,50.9330497,6.9814534
"Ev. Klinikum Köln Weyertal, Ev. Klinikum Köln Weyertal","Weyertal, 76, 50931, Köln",2022,"05","315","000","2","2",NA,NA,50.92751185,6.92565734944115
"Evangelisches Krankenhaus Kalk gGmbH, Evangelisches Krankenhaus Kalk gGmbH","Buchforststraße, 2, 51103, Köln",2022,"05","315","000","2","2",NA,NA,50.94122875,7.00931019189864
"Heilig Geist-Krankenhaus GmbH, Heilig Geist-Krankenhaus GmbH","Graseggerstr., 105, 50737, Köln",2022,"05","315","000","2","2",NA,NA,50.9916327,6.92534612115976
"Klinik Alteburger Straße gGmbH, Klinik Alteburger Straße gGmbH","Alteburger Straße, 8-12, 50678, Köln",2022,"05","315","000","2","2",NA,NA,50.9219839,6.9614053
"Kliniken der Stadt Köln - Standort Holweide, Kliniken der Stadt Köln gGmbH - Krankenhaus Holweide","Neufelder Str., 32, 51067, Köln",2022,"05","315","000","1","2",NA,NA,50.96657,7.05613249505904
"Kliniken der Stadt Köln - Standort Merheim, Krankenhaus Merheim","Ostmerheimer Str., 200, 51109, Köln",2022,"05","315","000","1","2",NA,NA,50.938877,7.0522182
"Kliniken der Stadt Köln - Standort Riehl, Kliniken der Stadt Köln gGmbH - Kinderkrankenhaus Amsterdamer Strasse","Amsterdamerstr., 59, 50735, Köln",2022,"05","315","000","1","2",NA,NA,50.9629764,6.9677301
"Kliniken der Stadt Köln - Standort Riehl, Kliniken der Stadt Köln gGmbH - Standort Holweide - Kinder- und Jugendpsychiatrie","Florentine-Eichler-Str., 1, 51067, Köln",2022,"05","315","000","1","2",NA,NA,50.96485765,7.05662622654714
"Krankenhaus der Augustinerinnen, Krankenhaus der Augustinerinnen","Jakobstr., 27-31, 50678, Köln",2022,"05","315","000","2","2",NA,NA,50.9248388,6.95705889737217
"Krankenhaus Porz am Rhein gGmbH, Krankenhaus Porz am Rhein gGmbH","Urbacher Weg, 19, 51149, Köln",2022,"05","315","000","2","3",NA,NA,50.8924708,7.05100263683883
"LVR-Klinik Köln, Adamsstraße 12, 51063 Köln","Adamsstraße, 12, 51063, Köln",2022,"05","315","000","1","2",NA,NA,50.9631915,7.0037081
"LVR-Klinik Köln, Rottweiler Straße 1, 50739 Köln","Rottweiler Straße, 1, 50739, Köln",2022,"05","315","000","1","2",NA,NA,50.96497805,6.93531892061611
"LVR-Klinik Köln, Merianstraße 92, 50765 Köln","Merianstraße, 92, 50765, Köln",2022,"05","315","000","1","2",NA,NA,51.0240522,6.8884346
"LVR-Klinik Köln, Wilhelm-Griesinger-Straße 23, 51109 Köln","Wilhelm-Griesinger-Straße, 23, 51109, Köln",2022,"05","315","000","1","2",NA,NA,50.9355732,7.05205043018166
"RehaNovaKöln Frühreha (akut), RehaNovaKöln Frühreha (akut)","Ostmerheimer Str., 200, 51109, Köln",2022,"05","315","000","1","3",NA,NA,50.938877,7.0522182
"Sana Dreifaltigkeits-Krankenhaus Köln, Sana Dreifaltigkeits-Krankenhaus Köln","Aachener Str., 445, 50933, Köln",2022,"05","315","000","3","2",NA,NA,50.9366714,6.90440194446973
"St. Agatha-Krankenhaus, St. Agatha-Krankenhaus","Feldgärtenstr., 97, 50735, Köln",2022,"05","315","000","2","2",NA,NA,50.98733835,6.96037698326023
"St. Antonius-Krankenhaus, St. Antonius-Krankenhaus","Schillerstr., 23, 50968, Köln",2022,"05","315","000","2","2",NA,NA,50.9105366,6.96685869206603
"St. Elisabeth-Krankenhaus GmbH, St. Elisabeth-Krankenhaus Köln-Hohenlind","Werthmannstr., 1, 50935, Köln",2022,"05","315","000","2","2",NA,NA,50.9234619,6.89750621218602
"St. Franziskus-Hospital GmbH, St. Franziskus-Hospital GmbH","Schönsteinstr., 63, 50825, Köln",2022,"05","315","000","2","2",NA,NA,50.954439,6.9171192
"St. Hildegardis Krankenhaus, St. Hildegardis Krankenhaus","Bachemer Str., 29-33, 50931, Köln",2022,"05","315","000","2","2",NA,NA,50.931115,6.9288057
"St. Marien-Hospital, St. Marien-Hospital","Kunibertskloster, 11-13, 50668, Köln",2022,"05","315","000","2","2",NA,NA,50.9475427,6.96213497178055
"St. Vinzenz-Hospital GmbH, St. Vinzenz-Hospital","Merheimer Str., 221-223, 50733, Köln",2022,"05","315","000","2","2",NA,NA,50.9669681,6.9471043
"Tagesklinik Pionierstraße, Tagesklinik Pionierstraße","Pionierstr., 19, 50735, Köln",2022,"05","315","000","2","2",NA,NA,50.9652739,6.97875275136805
"Universitätsklinikum Köln AöR, CardioCliniC Köln","Buchforststraße, 2, 51103, Köln",2022,"05","315","000","1","1",NA,NA,50.94122875,7.00931019189864
"Universitätsklinikum Köln AöR, Uniklinik Köln","Kerpener Str., 62, 50937, Köln",2022,"05","315","000","1","1",NA,NA,50.9233724,6.917458
"Kath. Kranken- und Pflegeeinrichtungen Leverkusen, St. Josef Krankenhaus Wiesdorf","Adolfsstraße, 15, 51373, Leverkusen",2022,"05","316","000","2","2",NA,NA,51.0316988,6.9755033
"Kath. Kranken- und Pflegeeinrichtungen Leverkusen, St. Remigius Krankenhaus Opladen","An St. Remigus, 26, 51379, Leverkusen",2022,"05","316","000","2","2","An St. Remigus, 51379, Leverkusen","51.06840456515223, 7.004709597443175",51.0684045651522,7.00470959744318
"Klinikum Leverkusen, Klinikum Leverkusen","Am Gesundheitspark, 11, 51375, Leverkusen",2022,"05","316","000","1","2",NA,NA,51.0323417,7.03201986539346
"Alexianer Krankenhaus, Alexianer Krankenhaus","Alexianergraben, 33, 52062, Aachen",2022,"05","334","002","2","3",NA,NA,50.77213865,6.08203225752786
"Alexianer Krankenhaus, TK  Allg. psychiatrische TK Aachen","Johanniterstraße, 36, 52064, Aachen",2022,"05","334","002","2","3",NA,NA,50.77417815,6.07642085847081
"Kath. Stiftung Marienhospital Aachen, Marienhospital Aachen","Zeise, 4, 52066, Aachen",2022,"05","334","002","3","2",NA,NA,50.762603,6.09537676636156
"Luisenhospital Aachen, Luisenhospital Aachen","Boxgraben, 99, 52064, Aachen",2022,"05","334","002","2","2",NA,NA,50.76764305,6.07674695424526
"Universitätsklinikum Aachen AöR, Universitätsklinikum Aachen - Franziskus","Morillenhang, 27, 52074, Aachen",2022,"05","334","002","1","1",NA,NA,50.76534,6.06912871362521
"Universitätsklinikum Aachen AöR, Uniklinikum Aachen - Hauptgebäude","Pauwelsstraße, 30, 52074, Aachen",2022,"05","334","002","1","1",NA,NA,50.7765265,6.0436302
"LVR-Klinik Düren, Tagesklinik - Roentgenweg 1, 52477 Alsdorf","Roentgenweg, 1, 52477, Alsdorf",2022,"05","334","004","1","2",NA,NA,50.87597835,6.16004328777976
"LVR-Klinik Düren, Tagesklinik - Kiefernweg 16, 52249 Eschweiler","Kiefernweg, 16, 52249, Eschweiler, Rheinland",2022,"05","334","012","1","2",NA,NA,50.7958929270609,6.23382156838772
"St.-Antonius-Hospital gGmbH Eschweiler, St.-Antonius-Hospital Eschweiler","Dechant-Deckers-Straße, 8, 52249, Eschweiler, Rheinland",2022,"05","334","012","2","2","Dechant-Deckers-Straße, 52249, Eschweiler",NA,50.8189934,6.2631461
"Alexianer Krankenhaus, TK Simmerath","Kammerbruchstraße, 8, 52152, Simmerath",2022,"05","334","028","2","3",NA,NA,50.60472025,6.30153189780322
"Eifelklinik St. Brigida, Eifelklinik St. Brigida","Kammerbruchstraße, 8, 52152, Simmerath",2022,"05","334","028","3","3",NA,NA,50.60472025,6.30153189780322
"Bethlehem Gesundheitszentrum Stolberg gGmbH, Bethlehem Gesundheitszentrum Stolberg gGmbH","Steinfeldstr., 5, 52222, Stolberg (Rheinland)",2022,"05","334","032","2","2",NA,NA,50.7727855716555,6.2294263107164
"Universitätsklinikum Aachen AöR, Tagesklinik für Kinder- und Jugendpsychiatrie und -psychotherapie-Stolberg","Steinfeldstraße, 3a, 52222, Stolberg (Rheinland)",2022,"05","334","032","1","1","Steinfeldstraße, 52222, Stolberg",NA,50.7711335,6.2279818
"Rhein-Maas Klinikum GmbH, Rhein-Maas Klinikum GmbH","Mauerfeldchen, 25, 52146, Würselen",2022,"05","334","036","1","2",NA,NA,50.8151704,6.14291527838274
"Universitätsklinikum Aachen AöR, Tagesklinik für Allgemeinpsychiatrie Würselen","Schumanstraße, 33, 52146, Würselen",2022,"05","334","036","1","1",NA,NA,50.8119473,6.15934225747372
